id,company,city,country,country_code,lat,lng,sector,stage,amount_usd_m,lead_investor,date,year,quarter,data_quality_note,pct_above_global_avg
synth_df3263c3,SynthCorp 449,Paris,France,FR,48.59558195350879,2.343676413117209,CleanEnergy,Growth,87.33,Sequoia Capital,2022-04-27,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,223.6
synth_4ba329f4,SynthCorp 450,São Paulo,Brazil,BR,-23.683597948136036,-46.566528233312425,FinTech,Series A,3.95,Sequoia Capital,2022-07-04,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-85.4
synth_9c2c4a80,SynthCorp 451,São Paulo,Brazil,BR,-23.30276876447866,-46.405546673573475,HealthTech,Series B,11.8,Kleiner Perkins,2023-11-28,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-56.3
synth_651595c4,SynthCorp 452,Toronto,Canada,CA,43.38486228386474,-79.18888508520752,EdTech,Seed,0.91,Benchmark,2023-06-30,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.6
synth_81c63ed3,SynthCorp 453,São Paulo,Brazil,BR,-23.9815700067202,-46.3082510714727,CleanEnergy,Series C,17.28,Andreessen Horowitz,2020-04-08,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-36.0
synth_796e2c61,SynthCorp 454,Bangalore,India,IN,13.094338980649708,77.86088790225396,Logistics,Series B,14.76,Insight Partners,2023-11-30,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-45.3
synth_9493dc96,SynthCorp 455,San Francisco,USA,US,37.088588927355644,-122.76462947379025,EdTech,Series C,47.07,General Catalyst,2020-06-19,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,74.4
synth_25d13b33,SynthCorp 456,San Francisco,USA,US,38.37718614207312,-122.37253128509072,DeepTech,Seed,1.05,Index Ventures,2022-07-11,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.1
synth_46753928,SynthCorp 457,Dubai,UAE,AE,24.819420506647973,55.1513389913557,Logistics,Series B,7.9,Index Ventures,2023-11-08,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-70.7
synth_25992528,SynthCorp 458,Seattle,USA,US,48.30452225759782,-122.28091458227387,AgriTech,Series A,2.6,General Catalyst,2019-08-12,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-90.4
synth_f50478f0,SynthCorp 459,Dubai,UAE,AE,25.216483084888015,55.47318424001615,EdTech,Pre-Seed,0.35,Bessemer Venture Partners,2022-02-13,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.7
synth_a88ebe9c,SynthCorp 460,Toronto,Canada,CA,43.75673922325673,-79.6934725922555,AgriTech,Pre-Seed,0.54,General Catalyst,2023-12-25,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.0
synth_0a3ef0da,SynthCorp 461,Shanghai,China,CN,31.17361695618886,121.1474336307832,FinTech,Growth,119.73,Andreessen Horowitz,2023-07-11,2023,2023Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,343.7
synth_e29964e6,SynthCorp 462,Toronto,Canada,CA,43.95052699443221,-79.62882151800764,AgriTech,Growth,152.06,Kleiner Perkins,2022-06-01,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,463.5
synth_3943aa0d,SynthCorp 463,Shanghai,China,CN,31.55589707683962,121.41441709698613,AgriTech,Pre-Seed,0.54,Andreessen Horowitz,2024-04-21,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.0
synth_751003cf,SynthCorp 464,New York,USA,US,40.40619134356622,-73.53184763978942,AI/ML,Series B,6.28,GV,2019-01-09,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-76.7
synth_a174dc3e,SynthCorp 465,Singapore,Singapore,SG,1.4030652696770252,104.03536589845866,EdTech,Series C,36.89,Andreessen Horowitz,2020-07-29,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,36.7
synth_f3bb6d77,SynthCorp 466,Beijing,China,CN,40.17556489076862,116.28015546541008,AgriTech,Seed,0.41,SoftBank Vision Fund,2020-05-09,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.5
synth_f86df6ad,SynthCorp 467,Paris,France,FR,49.2076157530699,2.3977320779780626,CleanEnergy,Seed,0.21,General Catalyst,2020-05-19,2020,2020Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-99.2
synth_95c50a35,SynthCorp 468,San Francisco,USA,US,37.95735761323862,-122.71169055063626,CleanEnergy,Series C,17.0,Benchmark,2023-11-08,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-37.0
synth_9dd1997b,SynthCorp 469,Boston,USA,US,42.57452583436324,-71.35444517515161,DeepTech,Series C,38.22,Accel Partners,2022-08-11,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,41.6
synth_0e80d9c5,SynthCorp 470,Berlin,Germany,DE,52.36647550109944,13.451865509095871,EdTech,Series A,3.46,Insight Partners,2022-04-19,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-87.2
synth_65d0a486,SynthCorp 471,Seattle,USA,US,48.050833454346055,-122.49876645312226,DeepTech,Series C,24.36,SoftBank Vision Fund,2022-07-09,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-9.7
synth_60183f52,SynthCorp 472,London,UK,GB,51.64823948281426,-0.20385941192493284,CleanEnergy,Series C,2.7,GV,2022-11-15,2022,2022Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-90.0
synth_633f27eb,SynthCorp 473,Singapore,Singapore,SG,0.8603544377557428,103.19735531522406,EdTech,Series B,8.33,Index Ventures,2024-05-21,2024,2024Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-69.1
synth_594a9956,SynthCorp 474,Paris,France,FR,49.0822855467448,2.133432884878138,FinTech,Series D+,41.96,GV,2022-03-17,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,55.5
synth_55a00188,SynthCorp 475,New York,USA,US,40.74631738362687,-74.00579340014535,AI/ML,Series A,3.95,Index Ventures,2021-12-29,2021,2021Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-85.4
synth_95d6dd95,SynthCorp 476,Beijing,China,CN,40.01093164882324,116.76634674461148,Logistics,Series D+,61.04,General Catalyst,2022-04-23,2022,2022Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,126.2
synth_a7022137,SynthCorp 477,New York,USA,US,40.113911552931725,-73.96508758840037,AI/ML,Series D+,75.78,Benchmark,2023-05-12,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,180.8
synth_44738f3c,SynthCorp 478,Austin,USA,US,29.80967823342986,-97.47856460700777,Logistics,Growth,203.82,GV,2023-05-07,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,655.3
synth_cac7762b,SynthCorp 479,San Francisco,USA,US,38.353514047172524,-122.10120069049356,Logistics,Series C,37.03,Insight Partners,2023-12-20,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,37.2
synth_815f3cbe,SynthCorp 480,Singapore,Singapore,SG,1.300719567470076,104.00012486928031,HealthTech,Series B,2.28,Tiger Global,2021-03-03,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-91.6
synth_3576d1aa,SynthCorp 481,Sydney,Australia,AU,-33.8099036165968,151.06083941629973,AI/ML,Series C,32.53,Sequoia Capital,2022-02-17,2022,2022Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,20.5
synth_d6ae6681,SynthCorp 482,Shanghai,China,CN,31.898135752285253,121.64487973691053,FinTech,Series C,27.79,Index Ventures,2020-09-26,2020,2020Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,3.0
synth_d66ef777,SynthCorp 483,Boston,USA,US,42.383312072260786,-70.63686130591222,DeepTech,Series B,4.79,Tiger Global,2023-01-06,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-82.3
synth_d4529447,SynthCorp 484,Singapore,Singapore,SG,1.0305286924441017,104.00744581638757,HealthTech,Series C,38.32,Kleiner Perkins,2020-10-14,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,42.0
synth_828ad20a,SynthCorp 485,London,UK,GB,51.75448154242474,0.2684267731095138,AgriTech,Seed,0.81,GV,2021-06-13,2021,2021Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-97.0
synth_62252142,SynthCorp 486,Toronto,Canada,CA,43.86090634439412,-79.20072614402996,DeepTech,Growth,99.54,Index Ventures,2019-02-06,2019,2019Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,268.8
synth_efc7c78b,SynthCorp 487,Boston,USA,US,42.24403055259039,-71.45210518011051,HealthTech,Series B,15.86,Bessemer Venture Partners,2022-08-07,2022,2022Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-41.2
synth_02419796,SynthCorp 488,Beijing,China,CN,40.3773876554066,116.11264810871164,Logistics,Series C,44.52,GV,2019-04-12,2019,2019Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,65.0
synth_c3058057,SynthCorp 489,Toronto,Canada,CA,43.82769714434616,-79.43637567386288,HealthTech,Series A,6.38,Tiger Global,2021-02-27,2021,2021Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-76.4
synth_199153c3,SynthCorp 490,Amsterdam,Netherlands,NL,52.47788413670943,4.909183219795877,DeepTech,Series C,34.5,Index Ventures,2024-12-24,2024,2024Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,27.8
synth_468148e4,SynthCorp 491,Bangalore,India,IN,12.861785563424965,77.16429179470752,CleanEnergy,Seed,0.39,Sequoia Capital,2023-11-18,2023,2023Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-98.6
synth_916f02f5,SynthCorp 492,Bangalore,India,IN,13.139888316000016,77.67802664923735,AI/ML,Series A,0.86,GV,2019-12-25,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.8
synth_5d550aaa,SynthCorp 493,San Francisco,USA,US,37.6120075411055,-122.6378577299038,FinTech,Series D+,107.76,Bessemer Venture Partners,2024-01-22,2024,2024Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,299.3
synth_158a22d6,SynthCorp 494,Seattle,USA,US,47.62111001962562,-122.73002891058752,HealthTech,Series B,6.89,Kleiner Perkins,2019-09-17,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-74.5
synth_7f5ee21f,SynthCorp 495,Tokyo,Japan,JP,35.428929783553,139.51537252299224,EdTech,Seed,1.08,Bessemer Venture Partners,2019-12-21,2019,2019Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.0
synth_7f279911,SynthCorp 496,Toronto,Canada,CA,43.494321470529634,-79.41711095923068,EdTech,Pre-Seed,0.95,GV,2020-10-02,2020,2020Q4,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-96.5
synth_2cac0dd1,SynthCorp 497,Beijing,China,CN,40.50230246025243,116.45072525290274,CleanEnergy,Series B,7.52,Andreessen Horowitz,2023-03-09,2023,2023Q1,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-72.1
synth_98085117,SynthCorp 498,San Francisco,USA,US,37.06752109391475,-122.58759186592944,AI/ML,Series B,9.84,SoftBank Vision Fund,2023-06-03,2023,2023Q2,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-63.5
synth_5c70f157,SynthCorp 499,Paris,France,FR,49.11382368365235,2.47185767314867,AI/ML,Growth,92.46,SoftBank Vision Fund,2024-09-30,2024,2024Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,242.6
synth_d8f127a8,SynthCorp 500,New York,USA,US,41.12698492868681,-74.56574738583151,AgriTech,Series B,11.99,Index Ventures,2019-08-11,2019,2019Q3,⚠️ SYNTHETIC DATA - For demonstration purposes only. Not real investment data.,-55.6
